Letter,Origin_X,Origin_Y,Destination_X,Destination_Y,Grammar,Valid/Invalid,ICD,Bearing Entropy,Categorized Bearing Entropy,Graph Asymmetry,Normalized ICD,Normalized Bearing Entropy,Normalized Categorized Bearing Entropy,Normalized Graph Asymmetry,Skeletonization_Method,Path,Unnamed: 17,count ,Valid/Invalid_Agent6,Valid/Invalid_Agent4,distinct
DMP_Average-Regular,502389,1155880,504551,1155791,4sector,Invalid,2.034188034,6.894817763,3.159788108,1008.645014,0.63003663,0.9432534213,0.9312030306,0.8750939432,Approach1,LSP,,,,,DMP_Average-Regular_Approach1
DMP_Average-Regular,502389,1155880,504551,1155791,6sector,Invalid,2.034188034,6.894817763,3.159788108,1008.645014,0.63003663,0.9432534213,0.9312030306,0.8750939432,Approach1,LSP,,,,,DMP_Average-Regular_Approach1
DMP_Average-Regular,502389,1155880,504551,1155791,8sector,Invalid,2.034188034,6.894817763,3.159788108,1008.645014,0.63003663,0.9432534213,0.9312030306,0.8750939432,Approach1,LSP,,,,,DMP_Average-Regular_Approach1
DMP_Average-Regular,502389,1155880,504551,1155791,Klippel,Invalid,2.034188034,6.894817763,3.159788108,1008.645014,0.63003663,0.9432534213,0.9312030306,0.8750939432,Approach1,LSP,,,,,DMP_Average-Regular_Approach1
DP_Average-Regular,502463,1159591,501643,1161714,4sector,Invalid,2.113207547,5.807354922,3.076897927,475.5656798,0.7654986523,0.718941636,0.877593652,0.4125977328,Approach1,LSP,,,,,DP_Average-Regular_Approach1
DP_Average-Regular,502463,1159591,501643,1161714,6sector,Invalid,2.113207547,5.807354922,3.076897927,475.5656798,0.7654986523,0.718941636,0.877593652,0.4125977328,Approach1,LSP,,,,,DP_Average-Regular_Approach1
DP_Average-Regular,502463,1159591,501643,1161714,8sector,Valid,2.113207547,5.807354922,3.076897927,475.5656798,0.7654986523,0.718941636,0.877593652,0.4125977328,Approach1,LSP,,,,,DP_Average-Regular_Approach1
DP_Average-Regular,502463,1159591,501643,1161714,Klippel,Invalid,2.113207547,5.807354922,3.076897927,475.5656798,0.7654986523,0.718941636,0.877593652,0.4125977328,Approach1,LSP,,,,,DP_Average-Regular_Approach1
DU_Average-Regular,501959.838,1163863.798,503028,1165424,4sector,Invalid,2,5.781359714,3.180471879,328.6811973,0.5714285714,0.7135795846,0.9445802975,0.2851616981,Approach1,LSP,,,,,DU_Average-Regular_Approach1
DU_Average-Regular,501959.838,1163863.798,503028,1165424,6sector,Invalid,2,5.781359714,3.180471879,328.6811973,0.5714285714,0.7135795846,0.9445802975,0.2851616981,Approach1,LSP,,,,,DU_Average-Regular_Approach1
DU_Average-Regular,501959.838,1163863.798,503028,1165424,8sector,Invalid,2,5.781359714,3.180471879,328.6811973,0.5714285714,0.7135795846,0.9445802975,0.2851616981,Approach1,LSP,,,,,DU_Average-Regular_Approach1
DU_Average-Regular,501959.838,1163863.798,503028,1165424,Klippel,Invalid,2,5.781359714,3.180471879,328.6811973,0.5714285714,0.7135795846,0.9445802975,0.2851616981,Approach1,LSP,,,,,DU_Average-Regular_Approach1
DV_Average-Regular,502145.6288,1168075.157,502887,1169314,4sector,Invalid,2,5.491853096,3.179873096,294.3531059,0.5714285714,0.653862835,0.9441930336,0.2553788663,Approach1,LSP,,,,,DV_Average-Regular_Approach1
DV_Average-Regular,502145.6288,1168075.157,502887,1169314,6sector,Invalid,2,5.491853096,3.179873096,294.3531059,0.5714285714,0.653862835,0.9441930336,0.2553788663,Approach1,LSP,,,,,DV_Average-Regular_Approach1
DV_Average-Regular,502145.6288,1168075.157,502887,1169314,8sector,Invalid,2,5.491853096,3.179873096,294.3531059,0.5714285714,0.653862835,0.9441930336,0.2553788663,Approach1,LSP,,,,,DV_Average-Regular_Approach1
DV_Average-Regular,502145.6288,1168075.157,502887,1169314,Klippel,Invalid,2,5.491853096,3.179873096,294.3531059,0.5714285714,0.653862835,0.9441930336,0.2553788663,Approach1,LSP,,,,,DV_Average-Regular_Approach1
EDH_Average-Regular,502775.8043,1172975,504108,1171080,4sector,Invalid,2.04040404,6.658211483,3.233433854,738.4566755,0.6406926407,0.8944484643,0.9788335534,0.6406802742,Approach1,LSP,,,,,EDH_Average-Regular_Approach1
EDH_Average-Regular,502775.8043,1172975,504108,1171080,6sector,Invalid,2.04040404,6.658211483,3.233433854,738.4566755,0.6406926407,0.8944484643,0.9788335534,0.6406802742,Approach1,LSP,,,,,EDH_Average-Regular_Approach1
EDH_Average-Regular,502775.8043,1172975,504108,1171080,8sector,Valid,2.04040404,6.658211483,3.233433854,738.4566755,0.6406926407,0.8944484643,0.9788335534,0.6406802742,Approach1,LSP,,,,,EDH_Average-Regular_Approach1
EDH_Average-Regular,502775.8043,1172975,504108,1171080,Klippel,Invalid,2.04040404,6.658211483,3.233433854,738.4566755,0.6406926407,0.8944484643,0.9788335534,0.6406802742,Approach1,LSP,,,,,EDH_Average-Regular_Approach1
EL_Average-Regular,502742,1179125,501392,1180010,4sector,Invalid,2,5.672425342,3.198798324,342.8240013,0.5714285714,0.6911096091,0.9564329599,0.2974319042,Approach1,LSP,,,,,EL_Average-Regular_Approach1
EL_Average-Regular,502742,1179125,501392,1180010,6sector,Invalid,2,5.672425342,3.198798324,342.8240013,0.5714285714,0.6911096091,0.9564329599,0.2974319042,Approach1,LSP,,,,,EL_Average-Regular_Approach1
EL_Average-Regular,502742,1179125,501392,1180010,8sector,Valid,2,5.672425342,3.198798324,342.8240013,0.5714285714,0.6911096091,0.9564329599,0.2974319042,Approach1,LSP,,,,,EL_Average-Regular_Approach1
EL_Average-Regular,502742,1179125,501392,1180010,Klippel,Valid,2,5.672425342,3.198798324,342.8240013,0.5714285714,0.6911096091,0.9564329599,0.2974319042,Approach1,LSP,,,,,EL_Average-Regular_Approach1
ETC_Average-Regular,504353,1194353,501392,1195210,4sector,Invalid,2,6.584962501,3.193624044,567.0861937,0.5714285714,0.8793393412,0.9530864848,0.4920003436,Approach1,LSP,,,,,ETC_Average-Regular_Approach1
ETC_Average-Regular,504353,1194353,501392,1195210,6sector,Invalid,2,6.584962501,3.193624044,567.0861937,0.5714285714,0.8793393412,0.9530864848,0.4920003436,Approach1,LSP,,,,,ETC_Average-Regular_Approach1
ETC_Average-Regular,504353,1194353,501392,1195210,8sector,Invalid,2,6.584962501,3.193624044,567.0861937,0.5714285714,0.8793393412,0.9530864848,0.4920003436,Approach1,LSP,,,,,ETC_Average-Regular_Approach1
ETC_Average-Regular,504353,1194353,501392,1195210,Klippel,Invalid,2,6.584962501,3.193624044,567.0861937,0.5714285714,0.8793393412,0.9530864848,0.4920003436,Approach1,LSP,,,,,ETC_Average-Regular_Approach1
EVG_Average-Regular,501680,1201925,501392,1202810,4sector,Invalid,1.979381443,6.584962501,3.124237846,531.3299677,0.5360824742,0.8793393412,0.9082108327,0.4609784713,Approach1,LSP,,,,,EVG_Average-Regular_Approach1
EVG_Average-Regular,501680,1201925,501392,1202810,6sector,Invalid,1.979381443,6.584962501,3.124237846,531.3299677,0.5360824742,0.8793393412,0.9082108327,0.4609784713,Approach1,LSP,,,,,EVG_Average-Regular_Approach1
EVG_Average-Regular,501680,1201925,501392,1202810,8sector,Invalid,1.979381443,6.584962501,3.124237846,531.3299677,0.5360824742,0.8793393412,0.9082108327,0.4609784713,Approach1,LSP,,,,,EVG_Average-Regular_Approach1
EVG_Average-Regular,501680,1201925,501392,1202810,Klippel,Invalid,1.979381443,6.584962501,3.124237846,531.3299677,0.5360824742,0.8793393412,0.9082108327,0.4609784713,Approach1,LSP,,,,,EVG_Average-Regular_Approach1
FL_Average-Regular,500089,1209080,502604,1209525,4sector,Invalid,2,5.754887502,3.223645893,397.5381796,0.5714285714,0.7081191415,0.9725031713,0.3449015743,Approach1,LSP,,,,,FL_Average-Regular_Approach1
FL_Average-Regular,500089,1209080,502604,1209525,6sector,Invalid,2,5.754887502,3.223645893,397.5381796,0.5714285714,0.7081191415,0.9725031713,0.3449015743,Approach1,LSP,,,,,FL_Average-Regular_Approach1
FL_Average-Regular,500089,1209080,502604,1209525,8sector,Valid,2,5.754887502,3.223645893,397.5381796,0.5714285714,0.7081191415,0.9725031713,0.3449015743,Approach1,LSP,,,,,FL_Average-Regular_Approach1
FL_Average-Regular,500089,1209080,502604,1209525,Klippel,Valid,2,5.754887502,3.223645893,397.5381796,0.5714285714,0.7081191415,0.9725031713,0.3449015743,Approach1,LSP,,,,,FL_Average-Regular_Approach1
FPJ_Average-Regular,500120,1214914,501031,1212880,4sector,Invalid,2.029411765,6.108524457,3.196482839,551.6737198,0.6218487395,0.7810641044,0.954935416,0.4786285801,Approach1,LSP,,,,,FPJ_Average-Regular_Approach1
FPJ_Average-Regular,500120,1214914,501031,1212880,6sector,Valid,2.029411765,6.108524457,3.196482839,551.6737198,0.6218487395,0.7810641044,0.954935416,0.4786285801,Approach1,LSP,,,,,FPJ_Average-Regular_Approach1
FPJ_Average-Regular,500120,1214914,501031,1212880,8sector,Valid,2.029411765,6.108524457,3.196482839,551.6737198,0.6218487395,0.7810641044,0.954935416,0.4786285801,Approach1,LSP,,,,,FPJ_Average-Regular_Approach1
FPJ_Average-Regular,500120,1214914,501031,1212880,Klippel,Valid,2.029411765,6.108524457,3.196482839,551.6737198,0.6218487395,0.7810641044,0.954935416,0.4786285801,Approach1,LSP,,,,,FPJ_Average-Regular_Approach1
FSB_Average-Regular,503307,1218071,500089,1216680,4sector,Invalid,2.074074074,6.392317423,3.16729613,606.5844982,0.6984126984,0.8396022948,0.9360588578,0.5262688191,Approach1,LSP,,,,,FSB_Average-Regular_Approach1
FSB_Average-Regular,503307,1218071,500089,1216680,6sector,Invalid,2.074074074,6.392317423,3.16729613,606.5844982,0.6984126984,0.8396022948,0.9360588578,0.5262688191,Approach1,LSP,,,,,FSB_Average-Regular_Approach1
FSB_Average-Regular,503307,1218071,500089,1216680,8sector,Valid,2.074074074,6.392317423,3.16729613,606.5844982,0.6984126984,0.8396022948,0.9360588578,0.5262688191,Approach1,LSP,,,,,FSB_Average-Regular_Approach1
FSB_Average-Regular,503307,1218071,500089,1216680,Klippel,Invalid,2.074074074,6.392317423,3.16729613,606.5844982,0.6984126984,0.8396022948,0.9360588578,0.5262688191,Approach1,LSP,,,,,FSB_Average-Regular_Approach1
FUX_Average-Regular,503850,1220391,500089,1220480,4sector,Invalid,2.020408163,6.62935662,3.102669923,708.522699,0.6064139942,0.8884965499,0.8942617385,0.6147097482,Approach1,LSP,,,,,FUX_Average-Regular_Approach1
FUX_Average-Regular,503850,1220391,500089,1220480,6sector,Invalid,2.020408163,6.62935662,3.102669923,708.522699,0.6064139942,0.8884965499,0.8942617385,0.6147097482,Approach1,LSP,,,,,FUX_Average-Regular_Approach1
FUX_Average-Regular,503850,1220391,500089,1220480,8sector,Valid,2.020408163,6.62935662,3.102669923,708.522699,0.6064139942,0.8884965499,0.8942617385,0.6147097482,Approach1,LSP,,,,,FUX_Average-Regular_Approach1
FUX_Average-Regular,503850,1220391,500089,1220480,Klippel,Invalid,2.020408163,6.62935662,3.102669923,708.522699,0.6064139942,0.8884965499,0.8942617385,0.6147097482,Approach1,LSP,,,,,FUX_Average-Regular_Approach1
G_Average-Regular,501533,1225143,501957,1225788,4sector,Invalid,1.941176471,5.044394119,3.025327741,171.0199685,0.4705882353,0.5615651324,0.8442405387,0.1483758275,Approach1,LSP,,,,,G_Average-Regular_Approach1
G_Average-Regular,501533,1225143,501957,1225788,6sector,Invalid,1.941176471,5.044394119,3.025327741,171.0199685,0.4705882353,0.5615651324,0.8442405387,0.1483758275,Approach1,LSP,,,,,G_Average-Regular_Approach1
G_Average-Regular,501533,1225143,501957,1225788,8sector,Valid,1.941176471,5.044394119,3.025327741,171.0199685,0.4705882353,0.5615651324,0.8442405387,0.1483758275,Approach1,LSP,,,,,G_Average-Regular_Approach1
G_Average-Regular,501533,1225143,501957,1225788,Klippel,Invalid,1.941176471,5.044394119,3.025327741,171.0199685,0.4705882353,0.5615651324,0.8442405387,0.1483758275,Approach1,LSP,,,,,G_Average-Regular_Approach1
GC_Average-Regular,503492,1228553,503409,1229588,4sector,Valid,2,5.832890014,3.215058928,343.9358511,0.5714285714,0.7242087788,0.9669495358,0.2983965379,Approach1,LSP,,,,,GC_Average-Regular_Approach1
GC_Average-Regular,503492,1228553,503409,1229588,6sector,Valid,2,5.832890014,3.215058928,343.9358511,0.5714285714,0.7242087788,0.9669495358,0.2983965379,Approach1,LSP,,,,,GC_Average-Regular_Approach1
GC_Average-Regular,503492,1228553,503409,1229588,8sector,Valid,2,5.832890014,3.215058928,343.9358511,0.5714285714,0.7242087788,0.9669495358,0.2983965379,Approach1,LSP,,,,,GC_Average-Regular_Approach1
GC_Average-Regular,503492,1228553,503409,1229588,Klippel,Valid,2,5.832890014,3.215058928,343.9358511,0.5714285714,0.7242087788,0.9669495358,0.2983965379,Approach1,LSP,,,,,GC_Average-Regular_Approach1
GD_Average-Regular,503218.8043,1233775,503237,1233766,4sector,Invalid,2,5.392317423,3.235094591,193.4903014,0.5714285714,0.6333315361,0.9799076379,0.1678709442,Approach1,LSP,,,,,GD_Average-Regular_Approach1
GD_Average-Regular,503218.8043,1233775,503237,1233766,6sector,Invalid,2,5.392317423,3.235094591,193.4903014,0.5714285714,0.6333315361,0.9799076379,0.1678709442,Approach1,LSP,,,,,GD_Average-Regular_Approach1
GD_Average-Regular,503218.8043,1233775,503237,1233766,8sector,Valid,2,5.392317423,3.235094591,193.4903014,0.5714285714,0.6333315361,0.9799076379,0.1678709442,Approach1,LSP,,,,,GD_Average-Regular_Approach1
GD_Average-Regular,503218.8043,1233775,503237,1233766,Klippel,Invalid,2,5.392317423,3.235094591,193.4903014,0.5714285714,0.6333315361,0.9799076379,0.1678709442,Approach1,LSP,,,,,GD_Average-Regular_Approach1
GHJ_Average-Regular,502061.8327,1240494,503098,1239077,4sector,Invalid,2.023809524,6.409390936,3.191027181,500.1284611,0.612244898,0.8431240613,0.9514069587,0.4339082443,Approach1,LSP,,,,,GHJ_Average-Regular_Approach1
GHJ_Average-Regular,502061.8327,1240494,503098,1239077,6sector,Invalid,2.023809524,6.409390936,3.191027181,500.1284611,0.612244898,0.8431240613,0.9514069587,0.4339082443,Approach1,LSP,,,,,GHJ_Average-Regular_Approach1
GHJ_Average-Regular,502061.8327,1240494,503098,1239077,8sector,Invalid,2.023809524,6.409390936,3.191027181,500.1284611,0.612244898,0.8431240613,0.9514069587,0.4339082443,Approach1,LSP,,,,,GHJ_Average-Regular_Approach1
GHJ_Average-Regular,502061.8327,1240494,503098,1239077,Klippel,Invalid,2.023809524,6.409390936,3.191027181,500.1284611,0.612244898,0.8431240613,0.9514069587,0.4339082443,Approach1,LSP,,,,,GHJ_Average-Regular_Approach1
GM_Average-Regular,502094.0206,1245018.456,503421,1243280,4sector,Invalid,2,5.977279923,3.123362331,472.2446275,0.5714285714,0.7539921949,0.9076445915,0.4097164092,Approach1,LSP,,,,,GM_Average-Regular_Approach1
GM_Average-Regular,502094.0206,1245018.456,503421,1243280,6sector,Invalid,2,5.977279923,3.123362331,472.2446275,0.5714285714,0.7539921949,0.9076445915,0.4097164092,Approach1,LSP,,,,,GM_Average-Regular_Approach1
GM_Average-Regular,502094.0206,1245018.456,503421,1243280,8sector,Invalid,2,5.977279923,3.123362331,472.2446275,0.5714285714,0.7539921949,0.9076445915,0.4097164092,Approach1,LSP,,,,,GM_Average-Regular_Approach1
GM_Average-Regular,502094.0206,1245018.456,503421,1243280,Klippel,Invalid,2,5.977279923,3.123362331,472.2446275,0.5714285714,0.7539921949,0.9076445915,0.4097164092,Approach1,LSP,,,,,GM_Average-Regular_Approach1
GMU_Average-Regular,503421,1247080,505116,1249024,4sector,Invalid,2.022222222,6.50779464,3.149641754,698.3814788,0.6095238095,0.863421868,0.924640857,0.6059112906,Approach1,LSP,,,,,GMU_Average-Regular_Approach1
GMU_Average-Regular,503421,1247080,505116,1249024,6sector,Invalid,2.022222222,6.50779464,3.149641754,698.3814788,0.6095238095,0.863421868,0.924640857,0.6059112906,Approach1,LSP,,,,,GMU_Average-Regular_Approach1
GMU_Average-Regular,503421,1247080,505116,1249024,8sector,Invalid,2.022222222,6.50779464,3.149641754,698.3814788,0.6095238095,0.863421868,0.924640857,0.6059112906,Approach1,LSP,,,,,GMU_Average-Regular_Approach1
GMU_Average-Regular,503421,1247080,505116,1249024,Klippel,Invalid,2.022222222,6.50779464,3.149641754,698.3814788,0.6095238095,0.863421868,0.924640857,0.6059112906,Approach1,LSP,,,,,GMU_Average-Regular_Approach1
GTB_Average-Regular,504600,1254956,503425,1256723,4sector,Invalid,2.050632911,6.339850003,3.244624801,522.249695,0.6582278481,0.8287798003,0.9860713187,0.453100485,Approach1,LSP,,,,,GTB_Average-Regular_Approach1
GTB_Average-Regular,504600,1254956,503425,1256723,6sector,Invalid,2.050632911,6.339850003,3.244624801,522.249695,0.6582278481,0.8287798003,0.9860713187,0.453100485,Approach1,LSP,,,,,GTB_Average-Regular_Approach1
GTB_Average-Regular,504600,1254956,503425,1256723,8sector,Valid,2.050632911,6.339850003,3.244624801,522.249695,0.6582278481,0.8287798003,0.9860713187,0.453100485,Approach1,LSP,,,,,GTB_Average-Regular_Approach1
GTB_Average-Regular,504600,1254956,503425,1256723,Klippel,Invalid,2.050632911,6.339850003,3.244624801,522.249695,0.6582278481,0.8287798003,0.9860713187,0.453100485,Approach1,LSP,,,,,GTB_Average-Regular_Approach1
HI_Average-Regular,500089,1262280,501505,1262280,4sector,Invalid,1.965517241,5.832890014,3.090105866,340.2798604,0.5123152709,0.7242087788,0.8861359113,0.2952246238,Approach1,LSP,,,,,HI_Average-Regular_Approach1
HI_Average-Regular,500089,1262280,501505,1262280,6sector,Invalid,1.965517241,5.832890014,3.090105866,340.2798604,0.5123152709,0.7242087788,0.8861359113,0.2952246238,Approach1,LSP,,,,,HI_Average-Regular_Approach1
HI_Average-Regular,500089,1262280,501505,1262280,8sector,Valid,1.965517241,5.832890014,3.090105866,340.2798604,0.5123152709,0.7242087788,0.8861359113,0.2952246238,Approach1,LSP,,,,,HI_Average-Regular_Approach1
HI_Average-Regular,500089,1262280,501505,1262280,Klippel,Valid,1.965517241,5.832890014,3.090105866,340.2798604,0.5123152709,0.7242087788,0.8861359113,0.2952246238,Approach1,LSP,,,,,HI_Average-Regular_Approach1
HKD_Average-Regular,504836,1267966,500089,1266080,4sector,Invalid,2.019230769,6.714245518,3.255858129,698.9479381,0.6043956044,0.9060066472,0.9933364944,0.6064027471,Approach1,LSP,,,,,HKD_Average-Regular_Approach1
HKD_Average-Regular,504836,1267966,500089,1266080,6sector,Invalid,2.019230769,6.714245518,3.255858129,698.9479381,0.6043956044,0.9060066472,0.9933364944,0.6064027471,Approach1,LSP,,,,,HKD_Average-Regular_Approach1
HKD_Average-Regular,504836,1267966,500089,1266080,8sector,Valid,2.019230769,6.714245518,3.255858129,698.9479381,0.6043956044,0.9060066472,0.9933364944,0.6064027471,Approach1,LSP,,,,,HKD_Average-Regular_Approach1
HKD_Average-Regular,504836,1267966,500089,1266080,Klippel,Invalid,2.019230769,6.714245518,3.255858129,698.9479381,0.6043956044,0.9060066472,0.9933364944,0.6064027471,Approach1,LSP,,,,,HKD_Average-Regular_Approach1
HO_Average-Regular,501505,1269880,500089,1269880,4sector,Invalid,2.059701493,6.108524457,2.966552396,619.7550234,0.6737739872,0.7810641044,0.806227475,0.5376954823,Approach1,LSP,,,,,HO_Average-Regular_Approach1
HO_Average-Regular,501505,1269880,500089,1269880,6sector,Invalid,2.059701493,6.108524457,2.966552396,619.7550234,0.6737739872,0.7810641044,0.806227475,0.5376954823,Approach1,LSP,,,,,HO_Average-Regular_Approach1
HO_Average-Regular,501505,1269880,500089,1269880,8sector,Valid,2.059701493,6.108524457,2.966552396,619.7550234,0.6737739872,0.7810641044,0.806227475,0.5376954823,Approach1,LSP,,,,,HO_Average-Regular_Approach1
HO_Average-Regular,501505,1269880,500089,1269880,Klippel,Invalid,2.059701493,6.108524457,2.966552396,619.7550234,0.6737739872,0.7810641044,0.806227475,0.5376954823,Approach1,LSP,,,,,HO_Average-Regular_Approach1
HBV_Average-Regular,502356,1273591,500089,1273680,4sector,Invalid,2.043956044,6.539158811,3.231331548,663.036351,0.6467817896,0.8698913794,0.9774738828,0.5752460845,Approach1,LSP,,,,,HBV_Average-Regular_Approach1
HBV_Average-Regular,502356,1273591,500089,1273680,6sector,Invalid,2.043956044,6.539158811,3.231331548,663.036351,0.6467817896,0.8698913794,0.9774738828,0.5752460845,Approach1,LSP,,,,,HBV_Average-Regular_Approach1
HBV_Average-Regular,502356,1273591,500089,1273680,8sector,Valid,2.043956044,6.539158811,3.231331548,663.036351,0.6467817896,0.8698913794,0.9774738828,0.5752460845,Approach1,LSP,,,,,HBV_Average-Regular_Approach1
HBV_Average-Regular,502356,1273591,500089,1273680,Klippel,Invalid,2.043956044,6.539158811,3.231331548,663.036351,0.6467817896,0.8698913794,0.9774738828,0.5752460845,Approach1,LSP,,,,,HBV_Average-Regular_Approach1
IA_Average-Regular,501541,1277391,500931,1279514,4sector,Invalid,2,5.584962501,3.102436262,327.587057,0.5714285714,0.6730685825,0.8941106176,0.2842124291,Approach1,LSP,,,,,IA_Average-Regular_Approach1
IA_Average-Regular,501541,1277391,500931,1279514,6sector,Invalid,2,5.584962501,3.102436262,327.587057,0.5714285714,0.6730685825,0.8941106176,0.2842124291,Approach1,LSP,,,,,IA_Average-Regular_Approach1
IA_Average-Regular,501541,1277391,500931,1279514,8sector,Invalid,2,5.584962501,3.102436262,327.587057,0.5714285714,0.6730685825,0.8941106176,0.2842124291,Approach1,LSP,,,,,IA_Average-Regular_Approach1
IA_Average-Regular,501541,1277391,500931,1279514,Klippel,Invalid,2,5.584962501,3.102436262,327.587057,0.5714285714,0.6730685825,0.8941106176,0.2842124291,Approach1,LSP,,,,,IA_Average-Regular_Approach1
IB_Average-Regular,500932,1283304,500089,1281280,4sector,Invalid,2.048780488,5.392317423,3.16551296,254.5165397,0.6550522648,0.6333315361,0.9349055891,0.220816917,Approach1,LSP,,,,,IB_Average-Regular_Approach1
IB_Average-Regular,500932,1283304,500089,1281280,6sector,Valid,2.048780488,5.392317423,3.16551296,254.5165397,0.6550522648,0.6333315361,0.9349055891,0.220816917,Approach1,LSP,,,,,IB_Average-Regular_Approach1
IB_Average-Regular,500932,1283304,500089,1281280,8sector,Valid,2.048780488,5.392317423,3.16551296,254.5165397,0.6550522648,0.6333315361,0.9349055891,0.220816917,Approach1,LSP,,,,,IB_Average-Regular_Approach1
IB_Average-Regular,500932,1283304,500089,1281280,Klippel,Valid,2.048780488,5.392317423,3.16551296,254.5165397,0.6550522648,0.6333315361,0.9349055891,0.220816917,Approach1,LSP,,,,,IB_Average-Regular_Approach1
IC_Average-Regular,500089,1288880,500120,1290914,4sector,Invalid,2.072727273,5.832890014,3.108115825,459.6905625,0.6961038961,0.7242087788,0.8977838857,0.398824583,Approach1,LSP,,,,,IC_Average-Regular_Approach1
IC_Average-Regular,500089,1288880,500120,1290914,6sector,Valid,2.072727273,5.832890014,3.108115825,459.6905625,0.6961038961,0.7242087788,0.8977838857,0.398824583,Approach1,LSP,,,,,IC_Average-Regular_Approach1
IC_Average-Regular,500089,1288880,500120,1290914,8sector,Valid,2.072727273,5.832890014,3.108115825,459.6905625,0.6961038961,0.7242087788,0.8977838857,0.398824583,Approach1,LSP,,,,,IC_Average-Regular_Approach1
IC_Average-Regular,500089,1288880,500120,1290914,Klippel,Invalid,2.072727273,5.832890014,3.108115825,459.6905625,0.6961038961,0.7242087788,0.8977838857,0.398824583,Approach1,LSP,,,,,IC_Average-Regular_Approach1
IH_Average-Regular,501765,1292680,500089,1292680,4sector,Invalid,1.965517241,5.832890014,3.090105866,340.7301721,0.5123152709,0.7242087788,0.8861359113,0.2956153114,Approach1,LSP,,,,,IH_Average-Regular_Approach1
